78.7,0.6405
78.8,0.6399
78.9,0.6394
79,0.6388
79.1,0.6382
79.2,0.6376
79.3,0.637
79.4,0.6364
79.5,0.6358
79.6,0.6352
79.7,0.6347
79.8,0.6341
79.9,0.6335
80,0.6329
80.1,0.6324
80.2,0.6318
80.3,0.6312
80.4,0.6307
80.5,0.6301
80.6,0.6295
80.7,0.629
80.8,0.6284
80.9,0.6279
81,0.6273
81.1,0.6268
81.2,0.6262
81.3,0.6257
81.4,0.6251
81.5,0.6245
81.6,0.6241
81.7,0.6235
81.8,0.623
81.9,0.6224
82,0.6219
82.1,0.6214
82.2,0.6209
82.3,0.6203
82.4,0.6198
82.5,0.6193
82.6,0.6188
82.7,0.6183
82.8,0.6177
82.9,0.6172
83,0.6167
83.1,0.6162
83.2,0.6157
83.3,0.6152
83.4,0.6147
83.5,0.6142
83.6,0.6137
83.7,0.6132
83.8,0.6127
83.9,0.6122
84,0.6117
84.1,0.6112
84.2,0.6107
84.3,0.6102
84.4,0.6098
84.5,0.6093
84.6,0.6088
84.7,0.6083
84.8,0.6078
84.9,0.6074
85,0.6069
85.1,0.6064
85.2,0.6059
85.3,0.6055
85.4,0.605
85.5,0.6045
85.6,0.6041
85.7,0.6036
85.8,0.6031
85.9,0.6027
86,0.6022
86.1,0.6018
86.2,0.6013
86.3,0.6009
86.4,0.6004
86.5,0.6
86.6,0.5995
86.7,0.5991
86.8,0.5986
86.9,0.5982
87,0.5978
87.1,0.5973
87.2,0.5969
87.3,0.5965
87.4,0.596
87.5,0.5956
87.6,0.5952
87.7,0.5947
87.8,0.5943
87.9,0.5939
88,0.5935
88.1,0.593
88.2,0.5926
88.3,0.5922
88.4,0.5918
88.5,0.5914
88.6,0.591
88.7,0.5905
88.8,0.5901
88.9,0.5897
89,0.5893
89.1,0.5889
89.2,0.5885
89.3,0.5881
89.4,0.5877
89.5,0.5873
89.6,0.5869
89.7,0.5865
89.8,0.5861
89.9,0.5857
90,0.5853
90.1,0.585
90.2,0.5846
90.3,0.5842
90.4,0.5838
90.5,0.5834
90.6,0.583
90.7,0.5827
90.8,0.5823
90.9,0.5819
91,0.5815
91.1,0.5812
91.2,0.5808
91.3,0.5804
91.4,0.5801
91.5,0.5797
91.6,0.5793
91.7,0.579
91.8,0.5788
91.9,0.5782
92,0.5779
92.1,0.5775
92.2,0.5772
92.3,0.5768
92.4,0.5765
92.5,0.5761
92.6,0.5758
92.7,0.5754
92.8,0.5751
92.9,0.5747
93,0.5744
93.1,0.574
93.2,0.5737
93.3,0.5734
93.4,0.573
93.5,0.5727
93.6,0.5723
93.7,0.572
93.8,0.5717
93.9,0.5714
94,0.571
94.1,0.5707
94.2,0.5704
94.3,0.5701
94.4,0.5697
94.5,0.5694
94.6,0.5691
94.7,0.5688
94.8,0.5685
94.9,0.5681
95,0.5678
95.1,0.5675
95.2,0.5672
95.3,0.5669
95.4,0.5666
95.5,0.5663
95.6,0.566
95.7,0.5657
95.8,0.5654
95.9,0.5651
96,0.5648
96.1,0.5645
96.2,0.5642
96.3,0.5639
96.4,0.5636
96.5,0.5633
96.6,0.563
96.7,0.5627
96.8,0.5624
96.9,0.5622
97,0.5619
97.1,0.5616
97.2,0.5613
97.3,0.561
97.4,0.5608
97.5,0.5605
97.6,0.5602
97.7,0.5599
97.8,0.5597
97.9,0.5594
98,0.5591
98.1,0.5589
98.2,0.5586
98.3,0.5583
98.4,0.5581
98.5,0.5578
98.6,0.5575
98.7,0.5573
98.8,0.557
98.9,0.5568
99,0.5565
99.1,0.5563
99.2,0.556
99.3,0.5558
99.4,0.5555
99.5,0.5553
99.6,0.555
99.7,0.5548
99.8,0.5545
99.9,0.5543
100,0.554
100.1,0.5538
100.2,0.5536
100.3,0.5533
100.4,0.5531
100.5,0.5529
100.6,0.5526
100.7,0.5524
100.8,0.5522
100.9,0.5519
101,0.5517
101.1,0.5515
101.2,0.5513
101.3,0.551
101.4,0.5508
101.5,0.5506
101.6,0.5504
101.7,0.5502
101.8,0.55
101.9,0.5497
102,0.5495
102.1,0.5493
102.2,0.5491
102.3,0.5489
102.4,0.5487
102.5,0.5485
102.6,0.5483
102.7,0.5481
102.8,0.5479
102.9,0.5477
103,0.5475
103.1,0.5473
103.2,0.5471
103.3,0.5469
103.4,0.5467
103.5,0.5465
103.6,0.5463
103.7,0.5461
103.8,0.5459
103.9,0.5457
104,0.5455
104.1,0.5454
104.2,0.5452
104.3,0.545
104.4,0.5448
104.5,0.5446
104.6,0.5444
104.7,0.5443
104.8,0.5441
104.9,0.5439
105,0.5437
105.1,0.5436
105.2,0.5434
105.3,0.5432
105.4,0.5431
105.5,0.5429
105.6,0.5427
105.7,0.5426
105.8,0.5424
105.9,0.5422
106,0.5421
106.1,0.5419
106.2,0.5417
106.3,0.5416
106.4,0.5414
106.5,0.5413
106.6,0.5411
106.7,0.541
106.8,0.5408
106.9,0.5407
107,0.5405
107.1,0.5404
107.2,0.5402
107.3,0.5401
107.4,0.5399
107.5,0.5398
107.6,0.5396
107.7,0.5395
107.8,0.5393
107.9,0.5392
108,0.5391
108.1,0.5389
108.2,0.5388
108.3,0.5386
108.4,0.5385
108.5,0.5384
108.6,0.5382
108.7,0.5381
108.8,0.538
108.9,0.5378
109,0.5377
109.1,0.5376
109.2,0.5375
109.3,0.5373
109.4,0.5372
109.5,0.5371
109.6,0.537
109.7,0.5368
109.8,0.5367
109.9,0.5366
110,0.5365
110.1,0.5364
110.2,0.5362
110.3,0.5361
110.4,0.536
110.5,0.5359
110.6,0.5358
110.7,0.5357
110.8,0.5356
110.9,0.5354
111,0.5353
111.1,0.5352
111.2,0.5351
111.3,0.535
111.4,0.5349
111.5,0.5348
111.6,0.5347
111.7,0.5346
111.8,0.5345
111.9,0.5343
112,0.5342
112.1,0.5341
112.2,0.534
112.3,0.5339
112.4,0.5338
112.5,0.5337
112.6,0.5336
112.7,0.5335
112.8,0.5334
112.9,0.5333
113,0.5332
113.1,0.5331
113.2,0.533
113.3,0.5329
113.4,0.53285
113.5,0.5328
113.6,0.5327
113.7,0.5326
113.8,0.5325
113.9,0.5324
114,0.5323
114.1,0.5322
114.2,0.5321
114.3,0.532
114.4,0.5319
114.5,0.5318
114.6,0.5317
114.7,0.53165
114.8,0.5316
114.9,0.5315
115,0.5314
115.1,0.5313
115.2,0.5312
115.3,0.5311
115.4,0.531
115.5,0.53095
115.6,0.5309
115.7,0.5308
115.8,0.5307
115.9,0.5306
116,0.5305
116.1,0.5304
116.2,0.5303
116.3,0.53025
116.4,0.5302
116.5,0.5301
116.6,0.53
116.7,0.5299
116.8,0.5298
116.9,0.5297
117,0.52965
117.1,0.5296
117.2,0.5295
117.3,0.5294
117.4,0.5293
117.5,0.5292
117.6,0.5291
117.7,0.52905
117.8,0.529
117.9,0.5289
118,0.5288
118.1,0.5287
118.2,0.5286
118.3,0.5285
118.4,0.5284
118.5,0.52835
118.6,0.5283
118.7,0.5282
118.8,0.5281
118.9,0.528
119,0.5279
119.1,0.5278
119.2,0.5277
119.3,0.5276
119.4,0.5275
119.5,0.52745
119.6,0.5274
119.7,0.5273
119.8,0.5272
119.9,0.5271
120,0.527
120.1,0.5269
120.2,0.5268
120.3,0.5267
120.4,0.5266
120.5,0.5265
120.6,0.5264
120.7,0.5263
120.8,0.5262
120.9,0.5261
121,0.526
121.1,0.5259
121.2,0.5258
121.3,0.5257
121.4,0.5256
121.5,0.5255
121.6,0.5254
121.7,0.5253
121.8,0.5251
121.9,0.525
122,0.5249
122.1,0.5248
122.2,0.5247
122.3,0.5246
122.4,0.5245
122.5,0.5243
122.6,0.5242
122.7,0.5241
122.8,0.524
122.9,0.5239
123,0.5237
123.1,0.5236
123.2,0.5235
123.3,0.5234
123.4,0.5232
123.5,0.5231
123.6,0.523
123.7,0.5228
123.8,0.5227
123.9,0.5226
124,0.5224
124.1,0.5223
124.2,0.5221
124.3,0.522
124.4,0.5219
124.5,0.5217
124.6,0.5216
124.7,0.5214
124.8,0.5213
124.9,0.5211
125,0.521
125.1,0.5209
125.2,0.5208
125.3,0.5206
125.4,0.5205
125.5,0.5204
125.6,0.5203
125.7,0.5202
125.8,0.52
125.9,0.5199
126,0.5198
126.1,0.5197
126.2,0.5196
126.3,0.5194
126.4,0.5193
126.5,0.5192
126.6,0.5191
126.7,0.519
126.8,0.5188
126.9,0.5187
127,0.5186
127.1,0.5185
127.2,0.5184
127.3,0.5182
127.4,0.5181
127.5,0.518
127.6,0.5179
127.7,0.5178
127.8,0.5176
127.9,0.5175
128,0.5174
128.1,0.5173
128.2,0.5172
128.3,0.517
128.4,0.5169
128.5,0.5168
128.6,0.5167
128.7,0.5166
128.8,0.5164
128.9,0.5163
129,0.5162
129.1,0.5161
129.2,0.516
129.3,0.5158
129.4,0.5157
129.5,0.5156
129.6,0.5155
129.7,0.5154
129.8,0.5152
129.9,0.5151
130,0.515
130.1,0.5149
130.2,0.5147
130.3,0.5146
130.4,0.5145
130.5,0.5143
130.6,0.5142
130.7,0.5141
130.8,0.514
130.9,0.5139
131,0.5138
131.1,0.5137
131.2,0.5136
131.3,0.5134
131.4,0.5133
131.5,0.5132
131.6,0.5131
131.7,0.513
131.8,0.5128
131.9,0.5127
132,0.5126
132.1,0.5125
132.2,0.5124
132.3,0.5122
132.4,0.5121
132.5,0.512
132.6,0.5119
132.7,0.5118
132.8,0.5116
132.9,0.5115
133,0.5114
133.1,0.5113
133.2,0.5112
133.3,0.511
133.4,0.5109
133.5,0.5108
133.6,0.5107
133.7,0.5106
133.8,0.5104
133.9,0.5103
134,0.5102
134.1,0.5101
134.2,0.51
134.3,0.5098
134.4,0.5097
134.5,0.5096
134.6,0.5095
134.7,0.5094
134.8,0.5092
134.9,0.5091
135,0.509
135.1,0.5089
135.2,0.5088
135.3,0.5086
135.4,0.5085
135.5,0.5084
135.6,0.5083
135.7,0.5082
135.8,0.508
135.9,0.5079
136,0.5078
136.1,0.5077
136.2,0.5076
136.3,0.5075
136.4,0.5073
136.5,0.5072
136.6,0.5071
136.7,0.507
136.8,0.5069
136.9,0.5068
137,0.5067
137.1,0.5066
137.2,0.5065
137.3,0.5064
137.4,0.5062
137.5,0.5061
137.6,0.506
137.7,0.5059
137.8,0.5058
137.9,0.5057
138,0.5056
138.1,0.5055
138.2,0.5054
138.3,0.5053
138.4,0.5051
138.5,0.505
138.6,0.5049
138.7,0.5048
138.8,0.5047
138.9,0.5046
139,0.5045
139.1,0.5044
139.2,0.5043
139.3,0.5042
139.4,0.504
139.5,0.5039
139.6,0.5038
139.7,0.5037
139.8,0.5036
139.9,0.5035
140,0.5034
140.1,0.5033
140.2,0.5032
140.3,0.5031
140.4,0.5029
140.5,0.5028
140.6,0.5027
140.7,0.5026
140.8,0.5025
140.9,0.5024
141,0.5023
141.1,0.5022
141.2,0.5021
141.3,0.502
141.4,0.5018
141.5,0.5017
141.6,0.5016
141.7,0.5015
141.8,0.5014
141.9,0.5013
142,0.5012
142.1,0.50115
142.2,0.5011
142.3,0.5009
142.4,0.5007
142.5,0.5006
142.6,0.5005
142.7,0.5004
142.8,0.5003
142.9,0.5002
143,0.5001
143.1,0.5
143.2,0.4999
143.3,0.4998
143.4,0.4997
143.5,0.4995
143.6,0.4994
143.7,0.4993
143.8,0.4992
143.9,0.4991
144,0.499
144.1,0.4989
144.2,0.4988
144.3,0.4987
144.4,0.4986
144.5,0.4985
144.6,0.4983
144.7,0.4982
144.8,0.4981
144.9,0.498
145,0.4979
145.1,0.4978
145.2,0.4977
145.3,0.4976
145.4,0.4975
145.5,0.4974
145.6,0.4973
145.7,0.4972
145.8,0.4971
145.9,0.497
146,0.4969
146.1,0.4968
146.2,0.4967
146.3,0.4966
146.4,0.4965
146.5,0.4964
146.6,0.4963
146.7,0.4962
146.8,0.4961
146.9,0.496
147,0.4959
147.1,0.4958
147.2,0.4957
147.3,0.4956
147.4,0.4955
147.5,0.4954
147.6,0.4953
147.7,0.4952
147.8,0.4951
147.9,0.495
148,0.4949
148.1,0.4948
148.2,0.4947
148.3,0.4946
148.4,0.4945
148.5,0.4944
148.6,0.4943
148.7,0.4942
148.8,0.4941
148.9,0.494
149,0.4939
149.1,0.4938
149.2,0.4937
149.3,0.4936
149.4,0.4935
149.5,0.4934
149.6,0.4933
149.7,0.4932
149.8,0.4931
149.9,0.493
150,0.4929
150.1,0.4928
150.2,0.4927
150.3,0.4926
150.4,0.4925
150.5,0.4924
150.6,0.4923
150.7,0.4922
150.8,0.4921
150.9,0.492
151,0.4919
151.1,0.4918
151.2,0.4917
151.3,0.4916
151.4,0.4915
151.5,0.4914
151.6,0.4913
151.7,0.4912
151.8,0.4911
151.9,0.491
152,0.4909
152.1,0.4908
152.2,0.4907
152.3,0.4906
152.4,0.4905
152.5,0.4904
152.6,0.4903
152.7,0.4902
152.8,0.4901
152.9,0.49
153,0.4899
153.1,0.4898
153.2,0.4897
153.3,0.4896
153.4,0.4895
153.5,0.4894
153.6,0.4893
153.7,0.4892
153.8,0.4891
153.9,0.489
154,0.4889
154.1,0.4888
154.2,0.4887
154.3,0.4886
154.4,0.4885
154.5,0.4884
154.6,0.4883
154.7,0.4882
154.8,0.4881
154.9,0.488
155,0.4879
155.1,0.4878
155.2,0.4877
155.3,0.4876
155.4,0.4875
155.5,0.48745
155.6,0.4874
155.7,0.4873
155.8,0.4872
155.9,0.4871
156,0.487
156.1,0.4869
156.2,0.48685
156.3,0.4868
156.4,0.4867
156.5,0.4866
156.6,0.4865
156.7,0.4864
156.8,0.4863
156.9,0.4862
157,0.4861
157.1,0.486
157.2,0.48595
157.3,0.4859
157.4,0.4858
157.5,0.4857
157.6,0.4856
157.7,0.4855
157.8,0.4854
157.9,0.4853
158,0.4852
158.1,0.4851
158.2,0.48505
158.3,0.485
158.4,0.4849
158.5,0.4848
158.6,0.4847
158.7,0.4846
158.8,0.4845
158.9,0.4844
159,0.4843
159.1,0.4842
159.2,0.48415
159.3,0.4841
159.4,0.484
159.5,0.4839
159.6,0.4838
159.7,0.4837
159.8,0.4836
159.9,0.4835
160,0.4834
160.1,0.4833
160.2,0.48325
160.3,0.4832
160.4,0.4831
160.5,0.483
160.6,0.4829
160.7,0.4828
160.8,0.4827
160.9,0.4826
161,0.4825
161.1,0.4824
161.2,0.48235
161.3,0.4823
161.4,0.4822
161.5,0.4821
161.6,0.482
161.7,0.4819
161.8,0.4818
161.9,0.4817
162,0.4816
162.1,0.4815
162.2,0.48145
162.3,0.4814
162.4,0.4813
162.5,0.4812
162.6,0.4811
162.7,0.481
162.8,0.4809
162.9,0.4808
163,0.4807
163.1,0.4806
163.2,0.48055
163.3,0.4805
163.4,0.4804
163.5,0.4803
163.6,0.4802
163.7,0.4801
163.8,0.48
163.9,0.4799
164,0.4798
164.1,0.4797
164.2,0.47965
164.3,0.4796
164.4,0.4795
164.5,0.4794
164.6,0.4793
164.7,0.4792
164.8,0.4791
164.9,0.479
165,0.4789
165.1,0.4788
165.2,0.47875
165.3,0.4787
165.4,0.4786
165.5,0.4785
165.6,0.4784
165.7,0.4783
165.8,0.4782
165.9,0.47815
166,0.4781
166.1,0.47801
166.2,0.47792
166.3,0.47783
166.4,0.47774
166.5,0.47765
166.6,0.47756
166.7,0.47747
166.8,0.47738
166.9,0.47729
167,0.4772
167.1,0.47711
167.2,0.47702
167.3,0.47693
167.4,0.47684
167.5,0.47675
167.6,0.47666
167.7,0.47657
167.8,0.47648
167.9,0.47639
168,0.4763
168.1,0.47621
168.2,0.47612
168.3,0.47603
168.4,0.47594
168.5,0.47585
168.6,0.47576
168.7,0.47567
168.8,0.47558
168.9,0.47549
169,0.4754
169.1,0.47531
169.2,0.47522
169.3,0.47513
169.4,0.47504
169.5,0.47495
169.6,0.47486
169.7,0.47477
169.8,0.47468
169.9,0.47459
170,0.4745
170.1,0.47441
170.2,0.47432
170.3,0.47423
170.4,0.47414
170.5,0.47405
170.6,0.47396
170.7,0.47387
170.8,0.47378
170.9,0.47369
171,0.4736
171.1,0.47351
171.2,0.47342
171.3,0.47333
171.4,0.47324
171.5,0.47315
171.6,0.47306
171.7,0.47297
171.8,0.47288
171.9,0.47279
172,0.4727
172.1,0.47261
172.2,0.47252
172.3,0.47243
172.4,0.47234
172.5,0.47225
172.6,0.47216
172.7,0.47207
172.8,0.47198
172.9,0.47189
173,0.4718
173.1,0.47171
173.2,0.47162
173.3,0.47153
173.4,0.47144
173.5,0.47135
173.6,0.47126
173.7,0.47117
173.8,0.47108
173.9,0.47099
174,0.4709
174.1,0.47081
174.2,0.47072
174.3,0.47063
174.4,0.47054
174.5,0.47045
174.6,0.47036
174.7,0.47027
174.8,0.47018
174.9,0.47009
175,0.47
175.1,0.46991
175.2,0.46982
175.3,0.46973
175.4,0.46964
175.5,0.46955
175.6,0.46946
175.7,0.46937
175.8,0.46928
175.9,0.46919
176,0.4691
176.1,0.46901
176.2,0.46892
176.3,0.46883
176.4,0.46874
176.5,0.46865
176.6,0.46856
176.7,0.46847
176.8,0.46838
176.9,0.46829
177,0.4682
177.1,0.46811
177.2,0.46802
177.3,0.46793
177.4,0.46784
177.5,0.46775
177.6,0.46766
177.7,0.46757
177.8,0.46748
177.9,0.46739
178,0.4673
178.1,0.46721
178.2,0.46712
178.3,0.46703
178.4,0.46694
178.5,0.46685
178.6,0.46676
178.7,0.46667
178.8,0.46658
178.9,0.46649
179,0.4664
179.1,0.46631
179.2,0.46622
179.3,0.46613
179.4,0.46604
179.5,0.46595
179.6,0.46586
179.7,0.46577
179.8,0.46568
179.9,0.46559
180,0.4655
180.1,0.46541
180.2,0.46532
180.3,0.46523
180.4,0.46514
180.5,0.46505
180.6,0.46496
180.7,0.46487
180.8,0.46478
180.9,0.46469
181,0.4646
181.1,0.46451
181.2,0.46442
181.3,0.46433
181.4,0.46424
181.5,0.46415
181.6,0.46406
181.7,0.46397
181.8,0.46388
181.9,0.46379
182,0.4637
182.1,0.46361
182.2,0.46352
182.3,0.46343
182.4,0.46334
182.5,0.46325
182.6,0.46316
182.7,0.46307
182.8,0.46298
182.9,0.46289
183,0.4628
183.1,0.46271
183.2,0.46262
183.3,0.46253
183.4,0.46244
183.5,0.46235
183.6,0.46226
183.7,0.46217
183.8,0.46208
183.9,0.46199
184,0.4619
184.1,0.46181
184.2,0.46172
184.3,0.46163
184.4,0.46154
184.5,0.46145
184.6,0.46136
184.7,0.46127
184.8,0.46118
184.9,0.46109
185,0.461
185.1,0.46091
185.2,0.46082
185.3,0.46073
185.4,0.46064
185.5,0.46055
185.6,0.46046
185.7,0.46037
185.8,0.46028
185.9,0.46019
186,0.4601
186.1,0.46001
186.2,0.45992
186.3,0.45983
186.4,0.45974
186.5,0.45965
186.6,0.45956
186.7,0.45947
186.8,0.45938
186.9,0.45929
187,0.4592
187.1,0.45911
187.2,0.45902
187.3,0.45893
187.4,0.45884
187.5,0.45875
187.6,0.45866
187.7,0.45857
187.8,0.45848
187.9,0.45839
188,0.4583
188.1,0.45821
188.2,0.45812
188.3,0.45803
188.4,0.45794
188.5,0.45785
188.6,0.45776
188.7,0.45767
188.8,0.45758
188.9,0.45749
189,0.4574
189.1,0.45731
189.2,0.45722
189.3,0.45713
189.4,0.45704
189.5,0.45695
189.6,0.45686
189.7,0.45677
189.8,0.45668
189.9,0.45659
190,0.4565
190.1,0.45641
190.2,0.45632
190.3,0.45623
190.4,0.45614
190.5,0.45605
190.6,0.45596
190.7,0.45587
190.8,0.45578
190.9,0.45569
191,0.4556
191.1,0.45551
191.2,0.45533
191.3,0.45524
191.4,0.45515
191.5,0.45506
191.6,0.45497
191.7,0.45493
191.8,0.45488
191.9,0.45479
192,0.4547
192.1,0.45461
192.2,0.45452
192.3,0.45443
192.4,0.45434
192.5,0.45425
192.6,0.45416
192.7,0.45407
192.8,0.45398
192.9,0.45389
193,0.4538
193.1,0.45371
193.2,0.45362
193.3,0.45353
193.4,0.45344
193.5,0.45335
193.6,0.45326
193.7,0.45317
193.8,0.45308
193.9,0.45299
194,0.4529
194.1,0.45281
194.2,0.45272
194.3,0.45263
194.4,0.45254
194.5,0.45245
194.6,0.45236
194.7,0.45227
194.8,0.45218
194.9,0.45209
195,0.452
195.1,0.45191
195.2,0.45182
195.3,0.45173
195.4,0.45164
195.5,0.45155
195.6,0.45146
195.7,0.45137
195.8,0.45128
195.9,0.45119
196,0.4511
196.1,0.45101
196.2,0.45092
196.3,0.45083
196.4,0.45074
196.5,0.45065
196.6,0.45056
196.7,0.45047
196.8,0.45038
196.9,0.45029
197,0.4502
197.1,0.45011
197.2,0.45002
197.3,0.44993
197.4,0.44984
197.5,0.44975
197.6,0.44966
197.7,0.44957
197.8,0.44948
197.9,0.44939
198,0.4493
198.1,0.44921
198.2,0.44912
198.3,0.44903
198.4,0.44894
198.5,0.44885
198.6,0.44876
198.7,0.44867
198.8,0.44858
198.9,0.44849
199,0.4475
199.1,0.44741
199.2,0.44732
199.3,0.44723
199.4,0.44714
199.5,0.44705
199.6,0.44696
199.7,0.44687
199.8,0.44678
199.9,0.44669
200,0.4466
200.1,0.44651
200.2,0.44642
200.3,0.44633
200.4,0.44624
200.5,0.44615
